年度,選舉種類,選舉種類名稱,檔別,省市,縣市,選舉區,鄉鎮市區,村里,行政區名稱,號次,姓名,政黨代號,政黨名稱,性別,年齡,現任,當選註記,當選註記語意,當選
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,08,000,0000,臺中市第08選區,5,沈佑蓮,1,中國國民黨,女,51,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,08,000,0000,臺中市第08選區,6,蔡雅玲,16,民主進步黨,女,33,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,08,000,0000,臺中市第08選區,7,賴順仁,1,中國國民黨,男,41,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,08,000,0000,臺中市第08選區,8,黃代珩,999,無黨籍及未經政黨推薦,男,47,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,08,000,0000,臺中市第08選區,9,洪樹和,999,無黨籍及未經政黨推薦,男,53,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,08,000,0000,臺中市第08選區,10,曾朝榮,16,民主進步黨,男,49,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,08,000,0000,臺中市第08選區,11,魏雲菱,999,無黨籍及未經政黨推薦,女,47,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,08,000,0000,臺中市第08選區,12,謝黎芳,999,無黨籍及未經政黨推薦,女,48,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,09,000,0000,臺中市第09選區,1,賴佳微,16,民主進步黨,女,28,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,09,000,0000,臺中市第09選區,2,范淞育,16,民主進步黨,男,49,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,09,000,0000,臺中市第09選區,3,陳有江,1,中國國民黨,男,72,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,09,000,0000,臺中市第09選區,4,劉國隆,95,台灣團結聯盟,男,51,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,09,000,0000,臺中市第09選區,5,顏志修,999,無黨籍及未經政黨推薦,男,47,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,09,000,0000,臺中市第09選區,6,陳天汶,1,中國國民黨,男,66,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,10,000,0000,臺中市第10選區,1,江正吉,16,民主進步黨,男,65,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,10,000,0000,臺中市第10選區,2,洪嘉鴻,1,中國國民黨,男,51,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,10,000,0000,臺中市第10選區,3,熊英芝,999,無黨籍及未經政黨推薦,女,43,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,10,000,0000,臺中市第10選區,4,張宏年,1,中國國民黨,男,58,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,10,000,0000,臺中市第10選區,5,黃國書,16,民主進步黨,男,46,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,10,000,0000,臺中市第10選區,6,賀姿華,999,無黨籍及未經政黨推薦,女,43,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,10,000,0000,臺中市第10選區,7,王允伶,999,無黨籍及未經政黨推薦,女,35,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,10,000,0000,臺中市第10選區,8,蔡和興,999,無黨籍及未經政黨推薦,男,31,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,11,000,0000,臺中市第11選區,1,李中,1,中國國民黨,男,51,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,11,000,0000,臺中市第11選區,2,鄭功進,16,民主進步黨,男,49,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,11,000,0000,臺中市第11選區,3,賴頤年,1,中國國民黨,男,63,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,11,000,0000,臺中市第11選區,4,林珮涵,1,中國國民黨,女,46,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,11,000,0000,臺中市第11選區,5,林家揚,999,無黨籍及未經政黨推薦,男,38,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,11,000,0000,臺中市第11選區,6,何敏誠,16,民主進步黨,男,55,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,11,000,0000,臺中市第11選區,7,廖興生,999,無黨籍及未經政黨推薦,男,51,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,11,000,0000,臺中市第11選區,8,顏妏真,999,無黨籍及未經政黨推薦,女,36,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,11,000,0000,臺中市第11選區,9,邱素貞,16,民主進步黨,女,56,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,12,000,0000,臺中市第12選區,1,何明杰,16,民主進步黨,男,35,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,12,000,0000,臺中市第12選區,2,賴瑞珠,1,中國國民黨,女,50,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,12,000,0000,臺中市第12選區,3,江連福,999,無黨籍及未經政黨推薦,男,52,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,12,000,0000,臺中市第12選區,4,李麗華,1,中國國民黨,女,57,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,12,000,0000,臺中市第12選區,5,詹敏豐,1,中國國民黨,男,56,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,12,000,0000,臺中市第12選區,6,賴義鍠,999,無黨籍及未經政黨推薦,男,43,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,12,000,0000,臺中市第12選區,7,黃秀珠,16,民主進步黨,女,51,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,1,李天生,16,民主進步黨,男,49,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,2,鄭伯其,999,無黨籍及未經政黨推薦,男,32,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,3,蘇柏興,1,中國國民黨,男,37,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,4,林育潤,999,無黨籍及未經政黨推薦,男,36,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,5,張滄沂,999,無黨籍及未經政黨推薦,男,51,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,6,戴萬福,1,中國國民黨,男,61,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,7,段緯宇,90,親民黨,男,55,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,8,劉錦和,16,民主進步黨,男,54,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,9,許榮良,999,無黨籍及未經政黨推薦,男,58,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,10,劉東圓,999,無黨籍及未經政黨推薦,男,49,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,11,何欣純,16,民主進步黨,女,37,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,12,鄭照新,999,無黨籍及未經政黨推薦,男,29,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,13,江勝雄,999,無黨籍及未經政黨推薦,男,71,N,*,當選,Y
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,14,林碧秀,1,中國國民黨,女,55,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,15,蔡黃金雀,1,中國國民黨,女,58,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,13,000,0000,臺中市第13選區,16,林仲毅,999,無黨籍及未經政黨推薦,男,49,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,14,000,0000,臺中市第14選區,1,林明鍾,999,無黨籍及未經政黨推薦,男,54,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,14,000,0000,臺中市第14選區,2,陳萬通,1,中國國民黨,男,68,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,14,000,0000,臺中市第14選區,3,李月梅,999,無黨籍及未經政黨推薦,女,56,N,,未當選,N
2009-2010,T1,議員(區域)選舉,五都 2010-11-27,03,000,14,000,0000,臺中市第14選區,4,詹益乾,999,無黨籍及未經政黨推薦,男,59,N,,未當選,N
